id,name,localized_city,localized_neighborhood,city,public_address,lat,lng,preview_amenities,reviews_count,person_capacity,bathrooms,bedrooms,beds,guest_label,property_type_id,room_and_property_type,room_type,tier_id,kicker_content_messages,picture_count,star_rationg,user_first_name,user_has_profile_pic,user_is_superhost,cancel_policy,room_type_category,can_instant_book,night_cost,night_cost_with_fees,monthly_price_factor,rate_type,fees,link
49360465,Eclectic 3 BR Apt; Leafy S. Belfast w/ Lots Nearby,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57998,-5.94734,"Free parking,Wifi,Kitchen,Washer",22,6,3.0,3,3,6 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),8,5.0, ,True,True,CANCEL_MODERATE,entire_home,True,166.0,166.0,0.55,nightly,0.0,https://www.airbnb.co.uk/rooms/49360465?&check_in=2022-02-15&check_out=2022-02-16
53937353,New.  Beautiful townhouse with free parking.,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57985,-5.91733,"Free parking,Wifi,Kitchen,Washer",2,6,2.5,3,4,6 guests,36,Entire townhouse,Entire home/apt,0,Entire townhouse,16,0.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,166.0,166.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/53937353?&check_in=2022-02-15&check_out=2022-02-16
5408344,Superior apartment with Roof garden terrace.,Belfast,0,Belfast,"Belfast, United Kingdom",54.5947,-5.86592,"Free parking,Wifi,Kitchen,Washer",43,5,1.0,3,3,5 guests,35,Entire loft,Entire home/apt,0,Entire loft,17,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,166.0,166.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/5408344?&check_in=2022-02-15&check_out=2022-02-16
54191976,Two Bedroom Apartment with 4 Single Beds,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60157,-5.92247,"Wifi,Kitchen,Washer",0,4,2.0,2,4,4 guests,47,Entire serviced apartment,Entire home/apt,0,Entire serviced apartment,0,0.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,166.0,166.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/54191976?&check_in=2022-02-15&check_out=2022-02-16
31283781,Luxury 2 Bedroom City Centre Apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60203,-5.92141,"Hosted by a business,Wifi,Kitchen,Washer",34,4,2.0,2,2,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),8,4.5, ,True,False,CANCEL_FLEXIBLE,entire_home,True,169.0,169.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/31283781?&check_in=2022-02-15&check_out=2022-02-16
44633100,Family Suite with private bathroom,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59745,-5.90238,"Free parking,Wifi",1,6,1.0,2,3,6 guests,3,Private room in bed and breakfast,Private room,0,Private room,44,0.0, ,True,False,CANCEL_MODERATE,private_room,True,168.0,168.0,0.44999999999999996,nightly,0.0,https://www.airbnb.co.uk/rooms/44633100?&check_in=2022-02-15&check_out=2022-02-16
53589485,"Four Acres Farm Shepherd Hut 2, Hot Tub & Lake.",Ards and North Down,0,Ards and North Down,"Ards and North Down, Northern Ireland, United Kingdom",54.61782,-5.56351,"Free parking,Kitchen",3,2,1.5,1,1,2 guests,66,Shepherd’s hut,Entire home/apt,0,Shepherd’s hut,7,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,170.0,170.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/53589485?&check_in=2022-02-15&check_out=2022-02-16
50244301,Luxurious townhouse opposite the ormeau park,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58141,-5.91226,"Free parking,Wifi,Kitchen,Washer",12,7,3.0,5,4,7 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,27,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,170.0,170.0,0.51,nightly,0.0,https://www.airbnb.co.uk/rooms/50244301?&check_in=2022-02-15&check_out=2022-02-16
28408440,Cordia Serviced Apartments,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57959,-5.95092,"Free parking,Wifi,Kitchen,Washer",8,4,2.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,8,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,170.0,170.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/28408440?&check_in=2022-02-15&check_out=2022-02-16
43601732,Aldergrove Cottage - Spacious country retreat,Aldergrove,0,Aldergrove,"Aldergrove, Northern Ireland, United Kingdom",54.6478,-6.23475,"Free parking,Wifi,Kitchen,Washer",12,7,2.0,4,5,7 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,14,5.0, ,True,False,CANCEL_MODERATE,entire_home,True,171.0,171.0,0.76,nightly,0.0,https://www.airbnb.co.uk/rooms/43601732?&check_in=2022-02-15&check_out=2022-02-16
45489593,"contractors accommodation, Co Antrim",Aldergrove,0,Aldergrove,"Aldergrove, Northern Ireland, United Kingdom",54.6477,-6.23511,"Free parking,Wifi,Kitchen,Washer",0,7,2.0,4,6,7 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,41,0.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,171.0,171.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/45489593?&check_in=2022-02-15&check_out=2022-02-16
41715609,Lily's Room Superking Four Poster Bed & Breakfast,Banbridge,0,Banbridge,"Banbridge, County Down, United Kingdom",54.35248,-6.35679,"Free parking,Wifi,Washer",0,2,1.0,1,1,2 guests,43,Room in boutique hotel,Private room,0,Room in boutique hotel,26,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,174.0,174.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/41715609?&check_in=2022-02-15&check_out=2022-02-16
23370624,Modern Penthouse ideal for enjoying Belfast (A20),Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60478,-5.93283,"Free parking,Wifi,Kitchen,Washer",140,6,2.0,3,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,19,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,175.0,175.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/23370624?&check_in=2022-02-15&check_out=2022-02-16
20258281,House,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58308,-5.90896,"Free parking,Wifi,Kitchen,Washer",137,3,1.0,1,3,3 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,16,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,175.0,175.0,0.75,nightly,0.0,https://www.airbnb.co.uk/rooms/20258281?&check_in=2022-02-15&check_out=2022-02-16
50101977,"Harbour View, on the Lough Edge - Portaferry",Portaferry,0,Portaferry,"Portaferry, Northern Ireland, United Kingdom",54.37987,-5.54794,"Free parking,Wifi,Kitchen,Washer",12,5,2.0,3,3,5 guests,36,Entire townhouse,Entire home/apt,0,Entire townhouse,28,5.0, ,True,True,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,False,175.0,175.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/50101977?&check_in=2022-02-15&check_out=2022-02-16
6264694,"SPECTACULAR VIEWS, rest & recuperate, STRANGFORD",Strangford,0,Strangford,"Strangford, United Kingdom",54.3557,-5.55024,"Free parking,Wifi,Kitchen,Washer",3,8,1.5,4,4,8 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,36,4.5, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,175.0,175.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/6264694?&check_in=2022-02-15&check_out=2022-02-16
30345325,Ballyvester Farm House Cottage (near beach),Donaghadee,0,Donaghadee,"Donaghadee, Northern Ireland, United Kingdom",54.62612,-5.5409,"Free parking,Wifi,Kitchen,Washer",21,8,2.0,4,4,8 guests,11,Entire villa,Entire home/apt,0,Entire villa,44,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,176.0,176.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/30345325?&check_in=2022-02-15&check_out=2022-02-16
39309765,⭐️ Sleeps 6! Great for work/city break/⭐️⭐️⭐️⭐️⭐️,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59093,-5.91188,"Free parking,Wifi,Kitchen,Washer",45,6,1.0,2,3,6 guests,36,Entire townhouse,Entire home/apt,0,Entire townhouse,30,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,177.0,177.0,0.94,nightly,0.0,https://www.airbnb.co.uk/rooms/39309765?&check_in=2022-02-15&check_out=2022-02-16
50966183,Deluxe 2 Bedroom Apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60077,-5.90923,"Free parking,Wifi,Kitchen,Washer",1,4,1.5,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,17,0.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,176.0,176.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/50966183?&check_in=2022-02-15&check_out=2022-02-16
39431177,Galgorm Rest,Ballymena,0,Ballymena,"Ballymena, Northern Ireland, United Kingdom",54.84873,-6.29572,"Free parking,Kitchen,Washer",0,1,1.5,1,2,1 guest,1,Private room in rental unit,Private room,0,Private room,14,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,False,177.0,177.0,0.6,nightly,0.0,https://www.airbnb.co.uk/rooms/39431177?&check_in=2022-02-15&check_out=2022-02-16
39654445,Yellow Hive Boutique Stay Apt 2,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58328,-5.93926,"Wifi,Kitchen,Washer",5,4,1.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,1,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,179.0,179.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/39654445?&check_in=2022-02-15&check_out=2022-02-16
39560239,Yellow Hive Boutique Stay Apt 1,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5813,-5.93811,"Wifi,Kitchen,Washer",3,4,1.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,15,4.5, ,True,False,CANCEL_FLEXIBLE,entire_home,True,179.0,179.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/39560239?&check_in=2022-02-15&check_out=2022-02-16
34359646,Tyler’s Rest,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5992,-5.9263,"Wifi,Kitchen,Washer",9,4,1.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,6,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,False,180.0,180.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/34359646?&check_in=2022-02-15&check_out=2022-02-16
17039528,Up to 6 can stay in stylish Belfast apt w/patio,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58705,-5.93015,"Free parking,Wifi,Kitchen,Washer",54,6,1.0,2,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,24,4.5, ,True,False,CANCEL_MODERATE,entire_home,False,180.0,180.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/17039528?&check_in=2022-02-15&check_out=2022-02-16
22007111,Modern 2 bed Belfast apartment in great location.,Belfast,0,Belfast,"Belfast, County Antrim, United Kingdom",54.58513,-5.93962,"Wifi,Kitchen,Washer",25,4,1.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,39,5.0, ,True,False,CANCEL_SUPER_STRICT_30,entire_home,False,180.0,180.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/22007111?&check_in=2022-02-15&check_out=2022-02-16
19900367,Belfast 2 bed apartment w/patio near centre,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58803,-5.92896,"Free parking,Wifi,Kitchen,Washer",34,4,1.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,17,4.5, ,True,False,CANCEL_MODERATE,entire_home,False,180.0,180.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/19900367?&check_in=2022-02-15&check_out=2022-02-16
15223583,"Pike Cottage 6 bed, Hillsborough",Hillsborough,0,Hillsborough,"Hillsborough, Northern Ireland, United Kingdom",54.41565,-6.00932,"Free parking,Wifi,Kitchen,Washer",42,6,3.5,3,3,6 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,26,5.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,180.0,180.0,0.5,nightly,0.0,https://www.airbnb.co.uk/rooms/15223583?&check_in=2022-02-15&check_out=2022-02-16
12770643,"The Coach House, Moira. Great location with HotTub",Magheralin,0,Magheralin,"Magheralin, Lisburn, United Kingdom",54.46869,-6.23639,"Free parking,Wifi,Kitchen,Washer",27,6,2.0,3,4,6 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,33,5.0, ,True,False,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,True,180.0,180.0,0.88,nightly,0.0,https://www.airbnb.co.uk/rooms/12770643?&check_in=2022-02-15&check_out=2022-02-16
52770725,Spacious 5 double bed bedroom bungalow,Lisburn and Castlereagh,0,Lisburn and Castlereagh,"Lisburn and Castlereagh, Northern Ireland, United Kingdom",54.52081,-6.04052,"Free parking,Wifi,Kitchen,Washer",3,11,2.0,5,6,11 guests,38,Entire bungalow,Entire home/apt,0,Entire bungalow,24,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,False,180.0,180.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/52770725?&check_in=2022-02-15&check_out=2022-02-16
48916397,Big townhouse with sea views in Bangor.,Bangor,0,Bangor,"Bangor, Northern Ireland, United Kingdom",54.66536,-5.66662,"Wifi,Kitchen,Washer",22,8,2.5,4,5,8 guests,36,Entire townhouse,Entire home/apt,0,Entire townhouse,22,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,180.0,180.0,0.6599999999999999,nightly,0.0,https://www.airbnb.co.uk/rooms/48916397?&check_in=2022-02-15&check_out=2022-02-16
30014819,Cottage in Strangford village,Strangford,0,Strangford,"Strangford, Northern Ireland, United Kingdom",54.37258,-5.55754,"Free parking,Wifi,Kitchen,Washer",14,6,2.0,3,4,6 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,11,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,180.0,180.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/30014819?&check_in=2022-02-15&check_out=2022-02-16
23913374,Private room - central to everything.,Banbridge,0,Banbridge,"Banbridge, Northern Ireland, United Kingdom",54.34572,-6.26797,"Free parking,Wifi",0,2,1.0,1,1,2 guests,2,Private room in residential home,Private room,0,Private room,3,0.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,False,180.0,180.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/23913374?&check_in=2022-02-15&check_out=2022-02-16
23446876,Belfast apartment for 4 that’s smart and modern,Belfast,0,Belfast,"Belfast, County Antrim, United Kingdom",54.58517,-5.93796,"Wifi,Kitchen,Washer",23,4,1.0,2,2,4 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,36,5.0, ,True,False,CANCEL_MODERATE,entire_home,False,180.0,180.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/23446876?&check_in=2022-02-15&check_out=2022-02-16
16642442,Modern Belfast apt ready to welcome 4-6,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58843,-5.93136,"Wifi,Kitchen,Washer",75,6,1.0,2,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,26,4.5, ,True,False,CANCEL_MODERATE,entire_home,False,180.0,180.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/16642442?&check_in=2022-02-15&check_out=2022-02-16
42769596,"Pike Cottage 4 bed, Hillsborough",Hillsborough,0,Hillsborough,"Hillsborough, Northern Ireland, United Kingdom",54.41256,-6.00977,"Free parking,Wifi,Kitchen,Washer",2,4,2.5,2,2,4 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,25,0.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,180.0,180.0,0.55,nightly,0.0,https://www.airbnb.co.uk/rooms/42769596?&check_in=2022-02-15&check_out=2022-02-16
11982477,Spacious House-Queen's Qtr,Belfast,0,Belfast,"Belfast, United Kingdom",54.58462,-5.94595,"Wifi,Kitchen,Washer",160,10,2.0,4,6,10 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,20,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,181.0,181.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/11982477?&check_in=2022-02-15&check_out=2022-02-16
23398394,"2 Large Deluxe Apts, near City Centre & Cafes/Bars",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58516,-5.92952,"Wifi,Kitchen,Washer",90,12,2.0,4,8,12 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,18,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,181.0,181.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/23398394?&check_in=2022-02-15&check_out=2022-02-16
23860329,"2 Deluxe Apts, Close to City Centre, Bars & Cafes",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58572,-5.92769,"Wifi,Kitchen,Washer",76,12,2.0,4,8,12 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,11,4.5, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,181.0,181.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/23860329?&check_in=2022-02-15&check_out=2022-02-16
52023050,"Titanic & City Views, Ultra Luxury City Parking",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60234,-5.92221,"Free parking,Wifi,Kitchen,Washer",19,4,2.0,2,2,4 guests,37,Entire condominium (condo),Entire home/apt,0,Entire condominium (condo),13,5.0, ,True,True,CANCEL_MODERATE,entire_home,True,181.0,181.0,0.85,nightly,0.0,https://www.airbnb.co.uk/rooms/52023050?&check_in=2022-02-15&check_out=2022-02-16
29535404,Family room ensuite - Earl Grey,Belfast,0,Belfast,"Belfast, County Antrim, United Kingdom",54.57099,-5.96216,"Free parking,Wifi",0,3,1.0,1,2,3 guests,3,Private room in bed and breakfast,Private room,0,Private room,19,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,183.0,183.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/29535404?&check_in=2022-02-15&check_out=2022-02-16
13352590,Elegant T/house - Queens Qtr,Belfast,0,Belfast,"Belfast, United Kingdom",54.58344,-5.94619,"Wifi,Kitchen,Washer",131,10,2.0,4,6,10 guests,36,Entire townhouse,Entire home/apt,0,Entire townhouse,10,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,184.0,184.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/13352590?&check_in=2022-02-15&check_out=2022-02-16
46722214,Peter Pan Camper Van,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.60718,-5.8434,"Free parking,Kitchen",0,2,0.0,0,1,2 guests,32,Camper/RV,Entire home/apt,0,Camper/RV,12,0.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,185.0,185.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/46722214?&check_in=2022-02-15&check_out=2022-02-16
46830418,"Stylish Retreat for 2, Hot Tub, Exceptional Views!",Lisburn and Castlereagh,0,Lisburn and Castlereagh,"Lisburn and Castlereagh, Northern Ireland, United Kingdom",54.47729,-5.93928,"Free parking,Wifi,Kitchen",12,2,1.0,1,1,2 guests,67,Tiny house,Entire home/apt,0,Tiny house,12,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,False,189.0,189.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/46830418?&check_in=2022-02-15&check_out=2022-02-16
43855351,5-bedroom apartment with river views - Samson,Belfast,0,Belfast,"Belfast, County Antrim, United Kingdom",54.59654,-5.9118,"Hosted by a business,Free parking,Wifi,Kitchen",5,10,2.0,5,6,10 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,39,4.5, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,189.0,189.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/43855351?&check_in=2022-02-15&check_out=2022-02-16
16241141,"The Barn at Lisnacurran, Hot Tub & Sauna",Dromore,0,Dromore,"Dromore, County Down, United Kingdom",54.43827,-6.12668,"Free parking,Wifi,Kitchen,Washer",29,7,2.0,3,6,7 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,13,5.0, ,True,True,CANCEL_FLEXIBLE,entire_home,True,189.0,189.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/16241141?&check_in=2022-02-15&check_out=2022-02-16
24373495,Luxury 4  bedroom house with sea views.,Bangor,0,Bangor,"Bangor, Northern Ireland, United Kingdom",54.66921,-5.66225,"Free parking,Wifi,Kitchen,Washer",50,10,2.5,4,6,10 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,48,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,True,193.0,193.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/24373495?&check_in=2022-02-15&check_out=2022-02-16
32016734,Sleeps 10 ppl close to north coast and Glens.,Ballymena,0,Ballymena,"Ballymena, Northern Ireland, United Kingdom",54.802,-6.35633,"Free parking,Wifi,Kitchen,Washer",33,10,2.5,5,6,10 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,75,5.0, ,True,True,CANCEL_MODERATE,entire_home,False,197.0,197.0,0.65,nightly,0.0,https://www.airbnb.co.uk/rooms/32016734?&check_in=2022-02-15&check_out=2022-02-16
50399547,"Modern Luxury Apartment, Sleeps 6, Best Location",Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.57773,-5.91978,"Wifi,Kitchen,Washer",16,6,1.0,2,3,6 guests,47,Entire serviced apartment,Entire home/apt,0,Entire serviced apartment,5,5.0, ,True,True,CANCEL_MODERATE,entire_home,True,197.0,197.0,0.76,nightly,0.0,https://www.airbnb.co.uk/rooms/50399547?&check_in=2022-02-15&check_out=2022-02-16
41002368,Luxurious cottage with stunning sea views,Whitehead,0,Whitehead,"Whitehead, Northern Ireland, United Kingdom",54.74365,-5.7332,"Free parking,Wifi,Kitchen,Washer",10,8,2.0,4,5,8 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,24,5.0, ,True,True,CANCEL_MODERATE,entire_home,True,198.0,198.0,0.6,nightly,0.0,https://www.airbnb.co.uk/rooms/41002368?&check_in=2022-02-15&check_out=2022-02-16
14265416,Stylish duplex apt close to downtown & Queens Uni,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.58154,-5.94059,"Free parking,Wifi,Kitchen,Washer",273,6,2.0,3,4,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,29,5.0, ,True,False,CANCEL_FLEXIBLE,entire_home,True,200.0,200.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/14265416?&check_in=2022-02-15&check_out=2022-02-16
23213918,Belfast apartment for 6. Popular with couples,Belfast,0,Belfast,"Belfast, County Antrim, United Kingdom",54.58595,-5.93933,"Wifi,Kitchen,Washer",54,6,1.0,2,3,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,37,5.0, ,True,False,CANCEL_MODERATE,entire_home,False,200.0,200.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/23213918?&check_in=2022-02-15&check_out=2022-02-16
49896434,Entire House - Groomsport Harbour,Groomsport,0,Groomsport,"Groomsport, Northern Ireland, United Kingdom",54.67552,-5.61848,"Free parking,Wifi,Kitchen,Washer",2,6,1.5,3,3,6 guests,60,Entire cottage,Entire home/apt,0,Entire cottage,23,0.0, ,True,False,CANCEL_BETTER_STRICT_WITH_GRACE_PERIOD,entire_home,True,200.0,200.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/49896434?&check_in=2022-02-15&check_out=2022-02-16
33869540,Islandreagh Comfortable Irish Georgian House,Dunadry,0,Dunadry,"Dunadry, Northern Ireland, United Kingdom",54.70854,-6.15877,"Free parking,Wifi,Kitchen,Washer",2,8,2.5,5,5,8 guests,2,Entire residential home,Entire home/apt,0,Entire residential home,25,0.0, ,True,True,CANCEL_FLEXIBLE,entire_home,False,200.0,200.0,0.7,nightly,0.0,https://www.airbnb.co.uk/rooms/33869540?&check_in=2022-02-15&check_out=2022-02-16
6540822,Beautiful 3 bedroom apartment,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.63255,-5.93476,"Free parking,Wifi,Kitchen",10,6,2.0,3,4,6 guests,1,Entire rental unit,Entire home/apt,0,Entire rental unit,10,5.0, ,True,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,entire_home,False,200.0,200.0,0.4,nightly,0.0,https://www.airbnb.co.uk/rooms/6540822?&check_in=2022-02-15&check_out=2022-02-16
17836218,not available!!!!!!!,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.5739,-5.94017,"Free parking,Wifi,Kitchen,Washer",2,1,1.0,1,1,1 guest,2,Private room in residential home,Private room,0,Private room,4,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,200.0,200.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/17836218?&check_in=2022-02-15&check_out=2022-02-16
23891642,Belfast City Stay,Belfast,0,Belfast,"Belfast, Northern Ireland, United Kingdom",54.59553,-5.86909,"Free parking,Wifi",0,2,1.0,1,1,2 guests,36,Private room in townhouse,Private room,0,Private room,8,0.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,False,200.0,200.0,1.0,nightly,0.0,https://www.airbnb.co.uk/rooms/23891642?&check_in=2022-02-15&check_out=2022-02-16
41711887,The Blue Room Superking Bed & Gourmet Breakfast,Banbridge,0,Banbridge,"Banbridge, County Down, United Kingdom",54.35226,-6.35665,"Free parking,Wifi,Washer",0,2,1.0,1,1,2 guests,43,Room in boutique hotel,Private room,0,Room in boutique hotel,32,0.0, ,True,False,CANCEL_FLEXIBLE,private_room,True,202.0,202.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/41711887?&check_in=2022-02-15&check_out=2022-02-16
43255770,Charleston Room Luxury Superking Gourmet Breakfast,Banbridge,0,Banbridge,"Banbridge, County Down, United Kingdom",54.35232,-6.35773,"Free parking,Wifi,Kitchen,Washer",0,2,1.0,1,1,2 guests,43,Room in boutique hotel,Private room,0,Room in boutique hotel,24,0.0, ,True,False,CANCEL_STRICT_14_WITH_GRACE_PERIOD,private_room,True,202.0,202.0,0.8,nightly,0.0,https://www.airbnb.co.uk/rooms/43255770?&check_in=2022-02-15&check_out=2022-02-16
